segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-003-S0011,O006-PSU-003,Lesson02,overview,d4b1ea5708dd532930a85188b45aff6f0a3ed458500c7577e0127a538eb0d100,Overview,Gambaran Umum,translated
O006-PSU-003-S0012,O006-PSU-003,Lesson02,overview,c869aeedeec5b4f57f74429ea745c3ddff23962183a4aed1b471ad8fb1a9ea3b,"This lesson introduces the fundamental concepts of point estimation, a cornerstone of statistical inference. You will learn how to estimate unknown population parameters, such as means and proportions, using sample data. Through this lesson, you will develop the skills to compute maximum likelihood estimates for various single-parameter models and evaluate the quality of estimators using key properties such as bias, variance, and mean square error. Practical examples, including estimating health insurance coverage among college students and analyzing COVID-19 death rates, will illustrate these concepts. By the end of this lesson, you will have a robust understanding of point estimation and be well-prepared for advanced topics in statistical estimation.","Pelajaran ini memperkenalkan konsep-konsep mendasar pendugaan titik, yang merupakan salah satu landasan inferensi statistik. Anda akan mempelajari cara menduga parameter populasi yang tidak diketahui, seperti rataan dan proporsi, dengan menggunakan data sampel. Melalui pelajaran ini, Anda akan mengembangkan keterampilan untuk menghitung nilai dugaan kemungkinan maksimum bagi berbagai model berparameter tunggal serta mengevaluasi kualitas penduga berdasarkan sifat-sifat utama seperti bias, varians, dan rataan kuadrat galat. Contoh-contoh praktis, termasuk menduga cakupan asuransi kesehatan di kalangan mahasiswa dan menganalisis tingkat kematian akibat COVID-19, akan mengilustrasikan konsep-konsep tersebut. Pada akhir pelajaran ini, Anda akan memiliki pemahaman yang kukuh tentang pendugaan titik dan siap mempelajari topik-topik lanjutan dalam pendugaan statistik.",translated
O006-PSU-003-S0013,O006-PSU-003,Lesson02,objectives,eba92953899468e3f79c084370cc455f39c256e77b5277ff480e3384ff9ecc27,Objectives,Tujuan,translated
O006-PSU-003-S0014,O006-PSU-003,Lesson02,objectives,25aef8be8be2a587942663b20614423b057589f18636ba6d72bd7bf691a84629,"Upon completion of this lesson, you should be able to:","Setelah menyelesaikan pelajaran ini, Anda diharapkan mampu:",translated
O006-PSU-003-S0015,O006-PSU-003,Lesson02,objectives,de287d3393bc8336abdc63c8bf83f8c9916ab32dd6710423c2db73b2a981fe59,"Determine the distribution of estimators,","Menentukan distribusi penduga,",translated
O006-PSU-003-S0016,O006-PSU-003,Lesson02,objectives,5cf7324dc5a11fa3bc211f2d960f63c54895a12c8171ae1f8af9918e151f8dcb,"Calculate and interpret the bias of an estimator,","Menghitung dan menafsirkan bias suatu penduga,",translated
O006-PSU-003-S0017,O006-PSU-003,Lesson02,objectives,a103d8c140b1385b839b59b0e5fa9e49145e734b412a7ab6343d4bd787989dcc,"Calculate the variance and mean squared error of an estimator, and","Menghitung varians dan rataan kuadrat galat suatu penduga, serta",translated
O006-PSU-003-S0018,O006-PSU-003,Lesson02,objectives,c044d8c160eb01842fd3214e9f586a29951c3543b2358260022179eb4805a5a4,Use estimator properties to compare and identify those that are better under certain criteria.,Menggunakan sifat-sifat penduga untuk membandingkan dan mengidentifikasi penduga yang lebih baik berdasarkan kriteria tertentu.,translated
O006-PSU-003-S0019,O006-PSU-003,Lesson02,point-estimation,e0a23b21be4d2ef0c82d3a26eab18fc8eb2f25d49bf8cd8a313e4cac877d517a, Point Estimation, Pendugaan Titik,translated
O006-PSU-003-S0020,O006-PSU-003,Lesson02,point-estimation,fdb309f1d89fe9bda6d2355f0c9fc247f0d28a2a9e342ed69a72781791147d30,"Suppose we have an unknown population parameter, such as a population mean ","Misalkan kita memiliki parameter populasi yang tidak diketahui, seperti rataan populasi ",translated
O006-PSU-003-S0021,O006-PSU-003,Lesson02,point-estimation,4677a30af22a3addcf21a40804612c22f47ffa35ab9ec53d94413d26d0059807, or a population proportion , atau proporsi populasi ,translated
O006-PSU-003-S0022,O006-PSU-003,Lesson02,point-estimation,2820ef4a0be478bad07d4e5565a3ab78687593760ed9a497ada279407d67dad5,", which we’d like to estimate. For example, suppose we are interested in estimating:",", yang ingin kita duga. Sebagai contoh, misalkan kita ingin menduga:",translated
O006-PSU-003-S0023,O006-PSU-003,Lesson02,point-estimation,f79f1a8d6e44145a22c011574b3c58a063c12752653d35fed287d473ff7d6aa8," = the (unknown) proportion of American college students, 18-24, who have health insurance", = proporsi mahasiswa Amerika berusia 18–24 tahun yang memiliki asuransi kesehatan (proporsi ini tidak diketahui),translated
O006-PSU-003-S0024,O006-PSU-003,Lesson02,point-estimation,b714e0a8d98284ea74dcef8e79bc71b6fd88eaa2061cb0beaa2b69236f989cad, = the (unknown) mean number of days it takes Alzheimer’s patients to achieve certain milestones, = rataan jumlah hari yang diperlukan pasien penyakit Alzheimer untuk mencapai tonggak tertentu (rataan ini tidak diketahui),translated
O006-PSU-003-S0025,O006-PSU-003,Lesson02,point-estimation,357ca7cb56ecaee88916d617850307705747f78045ca1a80d9eb3e14f352245c,"In either case, we can’t possibly survey the entire population. That is, we can’t survey all American college students between the ages of 18 and 24. Nor can we survey all patients with Alzheimer’s disease. So, of course, we do what comes naturally and take a random sample from the population, and use the resulting data to estimate the value of the population parameter. Of course, we want the estimate to be “good” in some way.","Dalam kedua kasus tersebut, tentu tidak mungkin kita menyurvei seluruh populasi. Artinya, kita tidak dapat menyurvei semua mahasiswa Amerika yang berusia antara 18 dan 24 tahun. Kita juga tidak dapat menyurvei semua pasien penyakit Alzheimer. Oleh karena itu, sewajarnya kita mengambil sampel acak dari populasi dan menggunakan data yang diperoleh untuk menduga nilai parameter populasi. Tentu saja, kita menginginkan nilai dugaan yang ‘baik’ dalam suatu pengertian.",translated
O006-PSU-003-S0026,O006-PSU-003,Lesson02,point-estimation,7ff1e50516c3df000d33dd23403bff553de4bfd142b9c313167c9186a39a1272,"We’ll also learn ways of assessing whether a point estimate is “good.” We’ll do that by defining what it means for an estimate to be unbiased, defining what it means to be sufficient, finding the variance of the estimate, and the mean square error.","Kita juga akan mempelajari cara menilai apakah suatu penduga titik ‘baik’. Kita akan melakukannya dengan mendefinisikan makna tak bias dan cukup bagi suatu penduga, menentukan varians penduga tersebut, serta rataan kuadrat galatnya.",translated
O006-PSU-003-S0027,O006-PSU-003,Lesson02,definitions-and-notation,dbcf3191c507ceae18e768cce5f33005cb492e4f9451dbe1138f07b0b4537694,Definitions and Notation,Definisi dan Notasi,translated
O006-PSU-003-S0028,O006-PSU-003,Lesson02,definitions-and-notation,9318b43760303c1be6242ff0d7f36d39cf369b4c252eb8d396fa39282b7184f6,"We’ll start the lesson with some formal definitions. In doing so, recall that we denote the ","Kita akan mengawali pelajaran ini dengan beberapa definisi formal. Untuk itu, ingatlah bahwa kita menyatakan ",translated
O006-PSU-003-S0029,O006-PSU-003,Lesson02,definitions-and-notation,2585c0ad678427e94f1304497e7032389675a9f0d1e874a26669bedf087fe803, random variables arising from a random sample as subscripted uppercase letters:, peubah acak yang berasal dari suatu sampel acak dengan huruf kapital berindeks bawah:,translated
O006-PSU-003-S0030,O006-PSU-003,Lesson02,definitions-and-notation,e37f367a349ddeafe614eb53fb138d335dacfe78bd96acbcce35b2da74e14604,The corresponding observed values of a specific random sample are then denoted as subscripted lowercase letters:,Nilai teramati yang bersesuaian dari suatu sampel acak tertentu kemudian dinyatakan dengan huruf kecil berindeks bawah:,translated
O006-PSU-003-S0031,O006-PSU-003,Lesson02,definitions-and-notation,b9981fa9e4aa6e5dea960487fa1301982cdd62d5c1695c29c984eba3926f352b,Def. 2.1 (Parameter Space),Def. 2.1 (Ruang Parameter),translated
O006-PSU-003-S0032,O006-PSU-003,Lesson02,definitions-and-notation,0f057b70e5e74d8246b1057f598d66b44954c532941a2f9f593a9ea3ce6ac8c3, The range of possible values of the parameter , Rentang nilai yang mungkin dari parameter ,translated
O006-PSU-003-S0033,O006-PSU-003,Lesson02,definitions-and-notation,cf5ce383e9175589c08050914732f9fb1ee2e629bacd1310b491291989d73607, is called the , disebut ,translated
O006-PSU-003-S0034,O006-PSU-003,Lesson02,definitions-and-notation,4ba88d74ea68c38bb45e7f4076e62188a9facd3f99395d5869dbe3c373af5918,parameter space,ruang parameter,translated
O006-PSU-003-S0035,O006-PSU-003,Lesson02,definitions-and-notation,6c35b6cd874a438dc8abb7d0e161afe64e28c83ceeb06b48c2b3159223c9b65e, (the Greek letter “omega”)., (huruf Yunani ‘omega’).,translated
O006-PSU-003-S0036,O006-PSU-003,Lesson02,definitions-and-notation,590964547f4804297de56e02c1d4691982d16c22571db931effd3726b1c86c71,Example 2.1,Contoh 2.1,translated
O006-PSU-003-S0037,O006-PSU-003,Lesson02,definitions-and-notation,9b3640a69f29c29f339a62d0fb0e3b08a28f68d5d5c2c807d653b476de45f386, If , Jika ,translated
O006-PSU-003-S0038,O006-PSU-003,Lesson02,definitions-and-notation,a1ee0ea07d486427c4ae9391793a81eba72492eb7d6db570b38ab8650d099358," denotes the mean grade point average of all college students, then the parameter space (assuming a 4-point grading scale):"," menyatakan rataan indeks prestasi semua mahasiswa, maka ruang parameternya (dengan mengasumsikan skala penilaian 4 poin) adalah:",translated
O006-PSU-003-S0039,O006-PSU-003,Lesson02,definitions-and-notation,53c0d3d6c8055e9a2a658bdc93afdef61d9a2cc261da9c105ca706feed48f7ee,If ,Jika ,translated
O006-PSU-003-S0040,O006-PSU-003,Lesson02,definitions-and-notation,15ca021dd1c9ccd0fd692b97d91d61aafb06b9e5031580d1b444e45f32f08862," is the proportion of students who smoke cigarettes, then the parameter space is:"," adalah proporsi mahasiswa yang merokok, maka ruang parameternya adalah:",translated
O006-PSU-003-S0041,O006-PSU-003,Lesson02,point-estimator,1902b39a8cf3ce3d4252b4524c03f5a80a5307ed9bb96aad3b202f7ee174fc3d, Point Estimator, Penduga Titik,translated
O006-PSU-003-S0042,O006-PSU-003,Lesson02,point-estimator,7e906effbe8d58e92757585690067456855046e435a47308a93332638022e077,The function ,Fungsi dari ,translated
O006-PSU-003-S0043,O006-PSU-003,Lesson02,point-estimator,8c22aa144cfc868f6864544b5260d09adeab65b54f7d988cf51a6ba8aae4b5ee,", that is, the statistic ",", yaitu statistik ",translated
O006-PSU-003-S0044,O006-PSU-003,Lesson02,point-estimator,b5e2b6df08c4d344c68af28bfd741823fcc4f389316a242927efd2e21cea9120,", used to estimate ",", yang digunakan untuk menduga ",translated
O006-PSU-003-S0045,O006-PSU-003,Lesson02,point-estimator,fc6b7b389d0c68881019bae53367e9aabecde454c6bbf8214f7fa83e8dee7b29, is called a , disebut ,translated
O006-PSU-003-S0046,O006-PSU-003,Lesson02,point-estimator,679c97469368801b7c32c9e65eaa427e01ad5bced9b943ecca6a49a198bf07a5,point estimator,penduga titik,translated
O006-PSU-003-S0047,O006-PSU-003,Lesson02,point-estimator,a4282e4b2298b90b56f7eea346da65668a968621448c899a2a3ea5cf15655ddc, of , bagi ,translated
O006-PSU-003-S0048,O006-PSU-003,Lesson02,point-estimation,12335c03757e64972f62702ff8f27d360f1965a72f8dc8582656ba3d031a009f,Example 2.2,Contoh 2.2,translated
O006-PSU-003-S0049,O006-PSU-003,Lesson02,point-estimation,833c2ee5817b4d852b49a041ece0772cc591b30fb2e8fac44c1a4542eee7efbd," For example, the function:"," Sebagai contoh, fungsi berikut:",translated
O006-PSU-003-S0050,O006-PSU-003,Lesson02,point-estimation,6e08bc225fbf0e5881e97577721e134c61d2d00d70c9b0afe9f40f7ad0da1b35, is a point estimator of the population mean , merupakan penduga titik bagi rataan populasi ,translated
O006-PSU-003-S0051,O006-PSU-003,Lesson02,point-estimation,73b7c132af8c9686efac86c6c3d384df970d8874c7e75cc74b4203840b042c0a,When ,Ketika ,translated
O006-PSU-003-S0052,O006-PSU-003,Lesson02,point-estimation,e33af09f52282df954efb28c15ba74b8dcd3fb1d5db3f24696474fc409642ca5," or 1, the function:"," atau 1, fungsi berikut:",translated
O006-PSU-003-S0053,O006-PSU-003,Lesson02,point-estimation,aa16fb0225933d4dd866afe24a669a24700edc0a4667c102a08eab69c7d132c3,is a point estimator of the population proportion ,merupakan penduga titik bagi proporsi populasi ,translated
O006-PSU-003-S0054,O006-PSU-003,Lesson02,point-estimation,7324f6f60dbbcfc3c022a0b6d59f5050afcc2878897e89738590124d63f2c1ef,The function:,Fungsi berikut:,translated
O006-PSU-003-S0055,O006-PSU-003,Lesson02,point-estimation,6fb63b78556a07db88c6fc3d44e0d246c2035d06b90b2a41a45585723a9e5a6a,is a point estimator of the population variance ,merupakan penduga titik bagi varians populasi ,translated
O006-PSU-003-S0056,O006-PSU-003,Lesson02,point-estimate,cb4e0daa1ebaf15a008ae6855344f33adc9f5b5e27da1b51a82c268ad8c25c04, Point Estimate, Nilai Dugaan Titik,translated
O006-PSU-003-S0057,O006-PSU-003,Lesson02,point-estimate,7e906effbe8d58e92757585690067456855046e435a47308a93332638022e077,The function ,Fungsi ,translated
O006-PSU-003-S0058,O006-PSU-003,Lesson02,point-estimate,9f3b5c5432a978188668f43a14e887b5a8d572a8858a2b37fb272ed7904402ab, computed from a set of data is an observed , yang dihitung dari sekumpulan data merupakan suatu ,translated
O006-PSU-003-S0059,O006-PSU-003,Lesson02,point-estimate,e1ab423687e534f8ce1f0fe2ef83a502e6c1cffce14cfac9cccdcdd1985a31ab,point estimate,nilai dugaan titik,translated
O006-PSU-003-S0060,O006-PSU-003,Lesson02,point-estimate,a4282e4b2298b90b56f7eea346da65668a968621448c899a2a3ea5cf15655ddc, of , teramati bagi ,translated
O006-PSU-003-S0061,O006-PSU-003,Lesson02,point-estimation,d312f7f1bf7711c93e0b34f9602e9f9a711747b1859ef8f76dc9d4e89eb1e45d,Example 2.3,Contoh 2.3,translated
O006-PSU-003-S0062,O006-PSU-003,Lesson02,point-estimation,9b3640a69f29c29f339a62d0fb0e3b08a28f68d5d5c2c807d653b476de45f386, If , Jika ,translated
O006-PSU-003-S0063,O006-PSU-003,Lesson02,point-estimation,6429bb7b6054a98626bda368071c8117a53135f8f79487e4756eb154915985a4," are the observed grade point averages of a sample of 88 students, then,"," adalah indeks prestasi yang teramati pada sampel 88 mahasiswa, maka",translated
O006-PSU-003-S0064,O006-PSU-003,Lesson02,point-estimation,76d7ccd61a8621fd6f74164b064a1efb46ed0bb9af366173305b365d79944953, is a point estimate of , merupakan nilai dugaan titik bagi ,translated
O006-PSU-003-S0065,O006-PSU-003,Lesson02,point-estimation,51330513699b95fe128ab825834d2e4b9e354f46b9454a5f5ae8a1fd18331e5a,", the mean grade point average of all students in the population.",", yaitu rataan indeks prestasi semua mahasiswa dalam populasi.",translated
O006-PSU-003-S0066,O006-PSU-003,Lesson02,point-estimation,f70a17cb97e7cdea3505380c0999c3733e124f079716b3565eb2b5c9821c15af,Recall the probability density function (or the probability mass function) of a random variable has been defined as ,Ingatlah kembali bahwa fungsi kepadatan peluang (PDF) ataupun fungsi massa peluang (PMF) dari suatu peubah acak telah didefinisikan sebagai ,translated
O006-PSU-003-S0067,O006-PSU-003,Lesson02,point-estimation,c32fe7a89fa401938d01d169dcc161de955bb8334268aa668a9492b454482990, We define a probability model for the data as:, Kita mendefinisikan model peluang untuk data sebagai berikut:,translated
O006-PSU-003-S0068,O006-PSU-003,Lesson02,point-estimation,2a8cbd075a36c54e845e09e26de107837aee337843deb58d43e35b16d7f00c7e,where ,dengan ,translated
O006-PSU-003-S0069,O006-PSU-003,Lesson02,point-estimation,9fca4c255000bc2c09904a45d3af80c32fbf82ca2d74f170418f07146a191b19, is the probability distribution and , merupakan distribusi peluang dan ,translated
O006-PSU-003-S0070,O006-PSU-003,Lesson02,point-estimation,4c974bf776e2651b991a88c6d0c17e586ce2eaee10b9e7b5c2d30f3f3bcf2065, is the parameter (or parameters) in the model., merupakan satu atau beberapa parameter dalam model tersebut.,translated
O006-PSU-003-S0071,O006-PSU-003,Lesson02,point-estimation,53c0d3d6c8055e9a2a658bdc93afdef61d9a2cc261da9c105ca706feed48f7ee,If ,Jika ,translated
O006-PSU-003-S0072,O006-PSU-003,Lesson02,point-estimation,ebd7e3d1104df7dd4014efd7539eea304607c2637abf5e6639f820fcccdec6a0," is known, our work is done. The goal of this course is to understand what to do when "," diketahui, tugas kita selesai. Tujuan mata kuliah ini adalah memahami apa yang harus dilakukan ketika ",translated
O006-PSU-003-S0073,O006-PSU-003,Lesson02,point-estimation,9de5b70287fb7e4bcb30b5fd998a32a20c661159fbb675ed3720c51f9d77c68e, is not known. We define the estimator of , tidak diketahui. Kita mendefinisikan penduga bagi ,translated
O006-PSU-003-S0074,O006-PSU-003,Lesson02,point-estimation,fa21f62f1f1ff9d173e0f44f858bbe1f7cccd0d99afa818892430020802cf28c, as , sebagai ,translated
O006-PSU-003-S0075,O006-PSU-003,Lesson02,point-estimation,985385cbf65627836696556344613ae6adf3168ddd1e1ad7ce9894accd1cca83," is a function of our data, i.e. "," merupakan fungsi dari data kita, yaitu ",translated
O006-PSU-003-S0076,O006-PSU-003,Lesson02,point-estimation,2a7bf3dbd7444b2eeee11fe66e9ff55228a22aac59f86fc552b8fee37695bb62, We will use this function of data to help us understand , Kita akan menggunakan fungsi data ini untuk membantu kita memahami ,translated
O006-PSU-003-S0077,O006-PSU-003,Lesson02,point-estimation,7560af91d3dbf9aec35cae35aec461ca3bce44a88563f34182160711a060af41, We will be performing statistical inference. , Kita akan melakukan inferensi statistik. ,translated
O006-PSU-003-S0078,O006-PSU-003,Lesson02,point-estimation,d115c4a70cca7a2955c2fd5a7ef14f9ceefbcb5bad0182949f26091f977650ab,Statistical Inference,Inferensi Statistik,translated
O006-PSU-003-S0079,O006-PSU-003,Lesson02,point-estimation,4688e9afd6cfbbbb4bc34667fd8aa1b180ebe91c995a5fba9ffe907783cd1795, is using data to infer properties of an underlying distribution., adalah penggunaan data untuk menyimpulkan sifat-sifat suatu distribusi yang mendasarinya.,translated
O006-PSU-003-S0080,O006-PSU-003,Lesson02,point-estimation,e2f4baa2d316603882eddd745a19bb469f3e9b80ac340c5520b6525eb668b55d,Let’s go through a motivational example that uses some of these terms and shows where we are going.,Mari kita bahas sebuah contoh motivasi yang menggunakan beberapa istilah tersebut dan menunjukkan arah pembahasan kita.,translated
O006-PSU-003-S0081,O006-PSU-003,Lesson02,point-estimation,b647c35b71aef677c9c888aba5e6b728c157443d88bef5b34047d19e89bc23ec,Example 2.4,Contoh 2.4,translated
O006-PSU-003-S0082,O006-PSU-003,Lesson02,point-estimation,f31179a64858d5af586b29374a59a12ca35f66b9b6bb51625c2f35531f03bfae, Suppose a researcher is interested in COVID-19. Let - , Misalkan seorang peneliti tertarik pada COVID-19. Gunakan notasi - ,translated
O006-PSU-003-S0083,O006-PSU-003,Lesson02,point-estimation,9d2e87733339a5b9a258f1b94e90d3583855e793c404ebbd439f2cfd06abda8b, number of people with COVID in country , jumlah orang yang terjangkit COVID-19 di negara ,translated
O006-PSU-003-S0084,O006-PSU-003,Lesson02,point-estimation,75df670b7054d1fb215d19566aa6daad49dc79ffb16350e3807590bf954d3e8b, and in year , dan pada tahun ,translated
O006-PSU-003-S0085,O006-PSU-003,Lesson02,point-estimation,f7996f93b3242825f9d1ee6b35ec9708b8a1f7434949b36d147e10813529096a, number of people who died of COVID in country , jumlah orang yang meninggal akibat COVID-19 di negara ,translated
O006-PSU-003-S0086,O006-PSU-003,Lesson02,point-estimation,75df670b7054d1fb215d19566aa6daad49dc79ffb16350e3807590bf954d3e8b, and in year , dan pada tahun ,translated
O006-PSU-003-S0087,O006-PSU-003,Lesson02,point-estimation,8f564ab794d9ca9442dfd4839465c4de95bc10709e7671d76fd73f955cf34275,"For example, ","Sebagai contoh, ",translated
O006-PSU-003-S0088,O006-PSU-003,Lesson02,point-estimation,111496ec49d668408e49b30407cf6916f977d54c7f68d6c380a3bec7060bbd39, is the number of people with COVID in the United States of America in the year 2021., adalah jumlah orang yang terjangkit COVID-19 di Amerika Serikat pada tahun 2021.,translated
O006-PSU-003-S0089,O006-PSU-003,Lesson02,point-estimation,719b64c860cb1592950e38f799702cf69090342261a7b7a6636bcaa3bb96283e,Suppose we want to answer if COVID-19 death rates are lower in 2022 (after the vaccine) than in 2021 (before the vaccine) for a particular country. We need to define a probability model for ,Misalkan kita ingin menjawab apakah tingkat kematian akibat COVID-19 pada 2022 (setelah vaksin tersedia) lebih rendah daripada pada 2021 (sebelum vaksin tersedia) untuk suatu negara tertentu. Kita perlu mendefinisikan model peluang bagi ,translated
O006-PSU-003-S0090,O006-PSU-003,Lesson02,point-estimation,59c2d6b251215216f772112fb021d926821a2d852b48fc33e5807faea32eaa7d, Suppose the model is:, Misalkan modelnya adalah:,translated
O006-PSU-003-S0091,O006-PSU-003,Lesson02,point-estimation,d0511b3d8d8ba092413cc1db05d77dd3c8423a061a4bb58a5f411b11f53cbcd6,"In this model, the parameter is ","Dalam model ini, parameternya adalah ",translated
O006-PSU-003-S0092,O006-PSU-003,Lesson02,point-estimation,7e0e44d51aa2bcece0073565c046112492fd850a9e1db4af8a63f38e054e35b0,", the probability of a COVID death in year ",", yaitu peluang kematian akibat COVID-19 pada tahun ",translated
O006-PSU-003-S0093,O006-PSU-003,Lesson02,point-estimation,f5c7982d2995c630e6c3e59f54f5246e177a292d3d84295bbe825fccb036bcec," Since we are interested in comparing 2022 and 2021, we have two parameters, "," Karena kita ingin membandingkan 2022 dan 2021, kita memiliki dua parameter, ",translated
O006-PSU-003-S0094,O006-PSU-003,Lesson02,point-estimation,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-003-S0095,O006-PSU-003,Lesson02,point-estimation,c1668c4eebbf4afe06ae150d75f8436bbc00de87d877f5336164327f4240b3bd," If we knew the parameters, we would answer the question. Since we do not, we need to estimate "," Jika parameter-parameter tersebut diketahui, kita dapat menjawab pertanyaan itu. Karena tidak diketahui, kita perlu menduga ",translated
O006-PSU-003-S0096,O006-PSU-003,Lesson02,point-estimation,48e04f02b17569ae707731c71127055ac35155a37e83281ac710f2a7f50e8025,Now what? What is ,Lalu bagaimana? Apa itu ,translated
O006-PSU-003-S0097,O006-PSU-003,Lesson02,point-estimation,8cab1ac4a534c551c5734fcc2f928b2d487dcef28a7e564e751422bc3e187048,"? How do we determine the estimator? Could there be more than one estimator? We will learn how to find an estimator of unknown parameters in a little while. For now, we will find out how to compare estimators.","? Bagaimana kita menentukan penduganya? Mungkinkah terdapat lebih dari satu penduga? Sebentar lagi kita akan mempelajari cara menemukan penduga bagi parameter yang tidak diketahui. Untuk saat ini, kita akan mempelajari cara membandingkan penduga.",translated
O006-PSU-003-S0098,O006-PSU-003,Lesson02,properties-of-estimators,91212478f2e2e4d52fe361a2035367226eb53c77408fd689c3d0ff24da006eba, Properties of Estimators, Sifat-Sifat Penduga,translated
O006-PSU-003-S0099,O006-PSU-003,Lesson02,properties-of-estimators,34f1ff239c64059eb3613fd932f435550f9c96a6679b440ad5c283df1300e27f,"Suppose we are given multiple estimators of an unknown parameter, ","Misalkan kita diberikan beberapa penduga bagi suatu parameter yang tidak diketahui, ",translated
O006-PSU-003-S0100,O006-PSU-003,Lesson02,properties-of-estimators,18da69851c443a1a9b9ffcc7d1be2e405bf6e8182a53bc1499ea8635a837c8db, How do we know which is the “better” choice? Consider the following example., Bagaimana kita mengetahui pilihan yang ‘lebih baik’? Perhatikan contoh berikut.,translated
O006-PSU-003-S0101,O006-PSU-003,Lesson02,properties-of-estimators,cefb74d35d5470e55cb489673e5c16fda01c0f8fad65c3d993df3364b070334a,Example 2.5,Contoh 2.5,translated
O006-PSU-003-S0102,O006-PSU-003,Lesson02,properties-of-estimators,8c3bc6878c9d38a27be509630e75ba32bca548fd6cf0a1b840a75929aeb29e60, Suppose we have an independent and identically distributed (i.i.d) sample of size , Misalkan kita memiliki sampel yang bebas dan berdistribusi identik (i.i.d.) berukuran ,translated
O006-PSU-003-S0103,O006-PSU-003,Lesson02,properties-of-estimators,d7984263ec632e6abee8c84c4d09eea5f42ffc559387b357f5200cc11902a3e5, such that, sedemikian sehingga,translated
O006-PSU-003-S0104,O006-PSU-003,Lesson02,properties-of-estimators,dbc9d95b10c12a5d13c52c3896591c9bfadbce43f88664ff8b4a2e569f53098f,The unknown parameter in this case is ,Parameter yang tidak diketahui dalam kasus ini adalah ,translated
O006-PSU-003-S0105,O006-PSU-003,Lesson02,properties-of-estimators,4ab37d544d6305b4dece98219c448a2acbac498a37a47db5eb03f4040f10aca1,", the probability of a success. Define three possible estimators of ",", yaitu peluang keberhasilan. Definisikan tiga penduga yang mungkin bagi ",translated
O006-PSU-003-S0106,O006-PSU-003,Lesson02,properties-of-estimators,a5ca28c70ee4c89020cf8c68f22526328ab9f770c4648c329d250eb0ac7da70f, as:, sebagai berikut:,translated
O006-PSU-003-S0107,O006-PSU-003,Lesson02,properties-of-estimators,852d585df9ffc6f674ba47acda664d9471fd73f8560664cb0e3c123189fa0dcd,Which estimator does a better job estimating ,Penduga manakah yang lebih baik dalam menduga ,translated
O006-PSU-003-S0108,O006-PSU-003,Lesson02,properties-of-estimators,91c04f93c5d4c9c7c398f2c0b7076b20a93f265d289aaf5249b90d4a8a4450a6,? We can start by defining the bias of an estimate.,? Kita dapat memulainya dengan mendefinisikan bias suatu penduga.,translated
O006-PSU-003-S0109,O006-PSU-003,Lesson02,properties-of-estimators,c1ee8f30f3f4d136ed24fb99c3aca7ea34a314255aa9787b30d5f8327ec3590a,Def. 2.2 (Unbiased Estimation),Def. 2.2 (Pendugaan Tak Bias),translated
O006-PSU-003-S0110,O006-PSU-003,Lesson02,properties-of-estimators,ff83293d701ea4c741ede872ae29cfc28ebecc250fc4ad8426c52d9529d6cdac, One measure of a “good” estimator is “unbiasedness.” An estimator is said to be unbiased if the expected value of the estimator is the unknown parameter , Salah satu ukuran bagi penduga yang “baik” adalah “ketakbiasan”. Suatu penduga dikatakan tak bias jika nilai harapan penduga tersebut sama dengan parameter yang tidak diketahui ,translated
