segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-000-S0028,O006-PSU-000,index,lessons,c375e59facbffc276c02435a035c9b8cf7a9acda90503a636cc9f03c333802b0,Sufficiency,Kecukupan,translated
O006-PSU-000-S0029,O006-PSU-000,index,lessons,6785164b561cbacfa7597f5e4af41d564dd21c0f54f04ca9094e07ecdd5bd644,Method of Moments,Metode Momen,translated
O006-PSU-000-S0030,O006-PSU-000,index,lessons,051ad2978dd1690dc1e2c6b8c11a12f171ab7ecb95985aa6dae21819e0aa6757,"
Estimation (Part II)
","
Estimasi (Bagian II)
",translated
O006-PSU-000-S0031,O006-PSU-000,index,lessons,2ba51b28da5b3a4e834a788db58084caf1b37e52630af7cd05852b315dcb817f,Point Estimation,Estimasi Titik,translated
O006-PSU-000-S0032,O006-PSU-000,index,lessons,3aa98e8fe10c2baf025b4f445d10a432701a6fd01f49a880d162a6bf3084df0c,Unbiased Estimation,Estimasi Tak Bias,translated
O006-PSU-000-S0033,O006-PSU-000,index,lessons,5c2470002888bd8e7f0965f8d11c9e0ba6372a06eaad763b70d77b7dc029268d,Bias,Bias,translated
O006-PSU-000-S0034,O006-PSU-000,index,lessons,6a99db7f7b3f908afd6b459725e38efdc31b65bc5fbc1abd3d9f2b76985ef088,Variance and Mean Square,Varians dan Rata-Rata Kuadrat,translated
O006-PSU-000-S0035,O006-PSU-000,index,lessons,183ebddaaa90c204b6bb019d6c78a043efafc4348d28f675b047abe015711282,Factorization,Faktorisasi,translated
O006-PSU-000-S0036,O006-PSU-000,index,lessons,c375e59facbffc276c02435a035c9b8cf7a9acda90503a636cc9f03c333802b0,Sufficiency,Kecukupan,translated
O006-PSU-000-S0037,O006-PSU-000,index,lessons,6785164b561cbacfa7597f5e4af41d564dd21c0f54f04ca9094e07ecdd5bd644,Method of Moments,Metode Momen,translated
O006-PSU-000-S0038,O006-PSU-000,index,lessons,50956cc048b320dc07f89a9440228eebe9e9e8918d3f235ae899e12c1fe9b8e8,"
Maximum Likelihood Estimation (MLE) (Part I)
","
Estimasi Kemungkinan Maksimum (MLE) (Bagian I)
",translated
O006-PSU-000-S0039,O006-PSU-000,index,lessons,6c957692dd428289fc1f0633dacabb3069351caa63ae0925a7ac148706f8f2fe,MLE,MLE,translated
O006-PSU-000-S0040,O006-PSU-000,index,lessons,8c2574892063f995fdf756bce07f46c1a5193e54cd52837ed91e32008ccf41ac,R,R,translated
O006-PSU-000-S0041,O006-PSU-000,index,lessons,8de139419abae812f8cf78e737959c40df1fa90d7704553eff4d76db37300663,"
Maximum Likelihood Estimation (MLE) (Part II)
","
Estimasi Kemungkinan Maksimum (MLE) (Bagian II)
",translated
O006-PSU-000-S0042,O006-PSU-000,index,lessons,2ba51b28da5b3a4e834a788db58084caf1b37e52630af7cd05852b315dcb817f,Point Estimation,Estimasi Titik,translated
O006-PSU-000-S0043,O006-PSU-000,index,lessons,3aa98e8fe10c2baf025b4f445d10a432701a6fd01f49a880d162a6bf3084df0c,Unbiased Estimation,Estimasi Tak Bias,translated
O006-PSU-000-S0044,O006-PSU-000,index,lessons,5c2470002888bd8e7f0965f8d11c9e0ba6372a06eaad763b70d77b7dc029268d,Bias,Bias,translated
O006-PSU-000-S0045,O006-PSU-000,index,lessons,6a99db7f7b3f908afd6b459725e38efdc31b65bc5fbc1abd3d9f2b76985ef088,Variance and Mean Square,Varians dan Rata-Rata Kuadrat,translated
O006-PSU-000-S0046,O006-PSU-000,index,lessons,183ebddaaa90c204b6bb019d6c78a043efafc4348d28f675b047abe015711282,Factorization,Faktorisasi,translated
O006-PSU-000-S0047,O006-PSU-000,index,lessons,c375e59facbffc276c02435a035c9b8cf7a9acda90503a636cc9f03c333802b0,Sufficiency,Kecukupan,translated
O006-PSU-000-S0048,O006-PSU-000,index,lessons,6785164b561cbacfa7597f5e4af41d564dd21c0f54f04ca9094e07ecdd5bd644,Method of Moments,Metode Momen,translated
O006-PSU-000-S0049,O006-PSU-000,index,lessons,dbc8b6a28b1285cd1f8fadbd3048be868f26c70fa054717d806e0f83a7e73a7a,"
Confidence Intervals
","
Interval Kepercayaan
",translated
O006-PSU-000-S0050,O006-PSU-000,index,lessons,8bb034a8cc37ca12e31eeed460fac5cda3646444d523a82c55ac8996c4b822e4,Confidence Intervals,Interval Kepercayaan,translated
O006-PSU-000-S0051,O006-PSU-000,index,lessons,bd487f6536e0c2a9b3115c1eb30feaf87c267864ad35bc5e924c6781bd9d5c5f,"
Asymptotic Distribution of MLE (Part I)
","
Distribusi Asimtotik MLE (Bagian I)
",translated
O006-PSU-000-S0052,O006-PSU-000,index,lessons,7459cec63f37518cfabfd5f674d18d41bba043b1e67a08c29ad181902830f118,MLEs,MLE,translated
O006-PSU-000-S0053,O006-PSU-000,index,lessons,34d5bb8256ce1867dea3eadf719f6128b61c0190e5e4b4c2a8f8fb8373874520,Asymptotic Confidence Intervals,Interval Kepercayaan Asimtotik,translated
O006-PSU-000-S0054,O006-PSU-000,index,lessons,182e16e62c484493f8e570f27e3c654ba67d273edc392c0814b1e86f7a0d5669,Numerical Approximations,Aproksimasi Numerik,translated
O006-PSU-000-S0055,O006-PSU-000,index,lessons,faab0dc4735c1cfef487c99db19e50909e62460014a0cd3f612695e9d6272dd1,Bootstrap,Bootstrap,translated
O006-PSU-000-S0056,O006-PSU-000,index,lessons,799ad582b7ace86d6a7397b4c18fa1abe58a0a3c54b66d1bf7a08af4b639c226,"
Asymptotic Distribution of MLE (Part II)
","
Distribusi Asimtotik MLE (Bagian II)
",translated
O006-PSU-000-S0057,O006-PSU-000,index,lessons,7459cec63f37518cfabfd5f674d18d41bba043b1e67a08c29ad181902830f118,MLEs,MLE,translated
O006-PSU-000-S0058,O006-PSU-000,index,lessons,34d5bb8256ce1867dea3eadf719f6128b61c0190e5e4b4c2a8f8fb8373874520,Asymptotic Confidence Intervals,Interval Kepercayaan Asimtotik,translated
O006-PSU-000-S0059,O006-PSU-000,index,lessons,182e16e62c484493f8e570f27e3c654ba67d273edc392c0814b1e86f7a0d5669,Numerical Approximations,Aproksimasi Numerik,translated
O006-PSU-000-S0060,O006-PSU-000,index,lessons,faab0dc4735c1cfef487c99db19e50909e62460014a0cd3f612695e9d6272dd1,Bootstrap,Bootstrap,translated
O006-PSU-000-S0061,O006-PSU-000,index,lessons,8476b4994272f48e82b2bace8b863b6c2f963818497f4dca833f10365c00f15e,"
Hypothesis Tests (Part I)
","
Uji Hipotesis (Bagian I)
",translated
O006-PSU-000-S0062,O006-PSU-000,index,lessons,ebf11f927da2029a49cbac75d5b1ef4d542ad7e20354b2d878d0093600092c7c,Hypothesis Tests,Uji Hipotesis,translated
O006-PSU-000-S0063,O006-PSU-000,index,lessons,a1a085e3849afa37bb917d49e092e67400801d01b978ec2f84125e9e6d00ad0d,Tests about Proportions,Uji tentang Proporsi,translated
O006-PSU-000-S0064,O006-PSU-000,index,lessons,7e6cc9a8c6750304536fe75fbe8c44a4da5934b1c3cb3211f0a1387b95670ef3,Tests about one Mean,Uji tentang Satu Rata-Rata,translated
O006-PSU-000-S0065,O006-PSU-000,index,lessons,a1d5b41c5f658bf4fd746c0637618ed68f32959799894b502b32d8a5bc294156,P-Value,Nilai-p,translated
O006-PSU-000-S0066,O006-PSU-000,index,lessons,2a75dd9dd22454ceba07d0dc666e7578db41c82554b1ce6ac9fc203a0acb4ff6,"
Hypothesis Tests (Part II)
","
Uji Hipotesis (Bagian II)
",translated
O006-PSU-000-S0067,O006-PSU-000,index,lessons,848e96567d6b48d54c0b53017bd6123cefa97d6e0fab0f14c621ec3fd92178f4,Power,Kuasa,translated
O006-PSU-000-S0068,O006-PSU-000,index,lessons,8bb034a8cc37ca12e31eeed460fac5cda3646444d523a82c55ac8996c4b822e4,Confidence Intervals,Interval Kepercayaan,translated
O006-PSU-000-S0069,O006-PSU-000,index,lessons,33db1c9f0bca03d6a9536a5e0f4340f0387a61975be8bc12ba4bec43000b8d0b,Wald Test,Uji Wald,translated
O006-PSU-000-S0070,O006-PSU-000,index,lessons,ebf11f927da2029a49cbac75d5b1ef4d542ad7e20354b2d878d0093600092c7c,Hypothesis Tests,Uji Hipotesis,translated
O006-PSU-000-S0071,O006-PSU-000,index,lessons,e1d7b463a1b5a2279f937d2d4c7012bb9cbe507c92dd73cb2069129634dfe2d0,"
Bayesian Methods
","
Metode Bayesian
",translated
O006-PSU-000-S0072,O006-PSU-000,index,lessons,f290b2f6383f0e98c2ee85771b45bb08b4a8145a1171294c776f227310deb7c8,Bayesian,Bayesian,translated
O006-PSU-000-S0073,O006-PSU-000,index,lessons,482eb96e7e8d75a707f126ddd0134259e6ae73f11d0163f0b13d143326b369d3,Subjective Probability,Peluang Subjektif,translated
O006-PSU-000-S0074,O006-PSU-000,index,lessons,3baf0ce1cc6d5e7e23f24a5168a33865e012b03b37aac0390987aa7982904243,Credible Intervals,Interval Kredibel,translated
O006-PSU-000-S0075,O006-PSU-000,index,lessons,3b94a640f808bf5beebbf1bde2c6e07ee4147f5a2e1b24619b4727c6a91e389c,"
Simple Linear Regression
","
Regresi Linear Sederhana
",translated
O006-PSU-000-S0076,O006-PSU-000,index,lessons,f9f0955ea4a62478023055e8ef7ad1dde05e6742688eb5e5bc8990a2f4295815,Regression,Regresi,translated
O006-PSU-000-S0077,O006-PSU-000,index,lessons,4d1d1512718e7f2169901451ac2e38e6acf07cca930604a2857564a080a589a4,No matching items,Tidak ada item yang cocok,translated
O006-PSU-001-S0001,O006-PSU-001,Lesson00,,cb4ad503e340ebd1a921e3ed6dcbfc0a80660936d8bfc9d190f70694b9ccb51b,Lessons,Pelajaran,translated
O006-PSU-001-S0002,O006-PSU-001,Lesson00,,3729492159c15e3d5aecb90b7d970fa0f717ae98db06cdc1e010cd4ea0166276,0: Review Concepts from STAT 414,0: Tinjauan Konsep dari STAT 414,translated
O006-PSU-001-S0003,O006-PSU-001,Lesson00,,3729492159c15e3d5aecb90b7d970fa0f717ae98db06cdc1e010cd4ea0166276,0: Review Concepts from STAT 414,0: Tinjauan Konsep dari STAT 414,translated
O006-PSU-001-S0004,O006-PSU-001,Lesson00,,7fe7bf5ec1c8feb5f8b2a4f0b8f3bbdc68dcfbad7ce63502b64f862d05495157,Distributions,Distribusi,translated
O006-PSU-001-S0005,O006-PSU-001,Lesson00,,968d630f5a7f29eff12f987d013c5ca8b63619a8d23c2a804814b0ece18b5092,Bayes',Bayes,translated
O006-PSU-001-S0006,O006-PSU-001,Lesson00,,9c9be01ba2123edfb4cecc60ff81e5b802abe9bbe88193b3a2bc25a095874612,Probability,Peluang,translated
O006-PSU-001-S0007,O006-PSU-001,Lesson00,,f97460ba6fb160fdabe46d2abfa23d27aa69732f38d87ae8bc59bdcb4f19d333,Central Limit Theorem,Teorema Limit Pusat,translated
O006-PSU-001-S0008,O006-PSU-001,Lesson00,overview,d4b1ea5708dd532930a85188b45aff6f0a3ed458500c7577e0127a538eb0d100,Overview,Gambaran Umum,translated
O006-PSU-001-S0009,O006-PSU-001,Lesson00,overview,8f18956ce3cdda7a18a8ffb6c8fffa74c8df620daf5352e209cd21db70a7fb43,"Many of the concepts from STAT 414: Introduction to Probability Theory will carry over in this course. In this unit, some of the essential formulas and theorems are presented here for review.","Banyak konsep dari STAT 414: Pengantar Teori Peluang akan digunakan kembali dalam mata kuliah ini. Dalam unit ini, beberapa rumus dan teorema penting disajikan untuk ditinjau kembali.",translated
O006-PSU-001-S0010,O006-PSU-001,Lesson00,objectives,eba92953899468e3f79c084370cc455f39c256e77b5277ff480e3384ff9ecc27,Objectives,Tujuan,translated
O006-PSU-001-S0011,O006-PSU-001,Lesson00,objectives,a1d7676a980b988ea4bf85b5959bf043b42e93156dd5ffd18f8010fd59d0d37a,"Upon completion of this lesson, you should be able to recall and use your prior knowledge to:","Setelah menyelesaikan pelajaran ini, Anda diharapkan mampu mengingat dan menggunakan pengetahuan sebelumnya untuk:",translated
O006-PSU-001-S0012,O006-PSU-001,Lesson00,objectives,482c74dd2a19d41b44f7cc286b2b2c548f26c99a01a1038a8e21d9407371d7a8,Define key terms and theorems related to probability.,Mendefinisikan istilah dan teorema kunci yang berkaitan dengan peluang.,translated
O006-PSU-001-S0013,O006-PSU-001,Lesson00,objectives,7d702ab1122d4276951e3fa98baf9f65598b61fb820f72faff0873580c004a26,Summarize the properties and applications of discrete random variables.,Merangkum sifat dan penerapan peubah acak diskret.,translated
O006-PSU-001-S0014,O006-PSU-001,Lesson00,objectives,63b60eb1b33d1f6af911303af90c14ba43334da206f0711cd47f35ddc45e0df1,"Distinguish between continuous random variables and discrete random variables, providing examples and explaining their differences.","Membedakan peubah acak kontinu dari peubah acak diskret, serta memberikan contoh dan menjelaskan perbedaannya.",translated
O006-PSU-001-S0015,O006-PSU-001,Lesson00,objectives,5c01a1dd4ce681aef9f5b8dd5e9c74a356957b18b1f44bfe691209ea4ee020f0,Explain the formulas and definitions of jointly distributed random variables and apply them to solve problems involving joint probability distributions.,Menjelaskan rumus dan definisi peubah acak yang berdistribusi bersama serta menerapkannya untuk menyelesaikan masalah yang melibatkan distribusi peluang bersama.,translated
O006-PSU-001-S0016,O006-PSU-001,Lesson00,objectives,22d47fa85cc723b5ec4f1bc542c18abc14b75cbef694f9755173e863f6d808cc,Describe the concept of statistical inference and its role in making conclusions about populations based on sample data.,Menjelaskan konsep inferensi statistik dan perannya dalam menarik kesimpulan tentang populasi berdasarkan data sampel.,translated
O006-PSU-001-S0017,O006-PSU-001,Lesson00,probability,4c7ee843f35b04846e3d274247dcef7eb5de177681b35976548d896c0af41c3a,0.1: Probability,0.1: Peluang,translated
O006-PSU-001-S0018,O006-PSU-001,Lesson00,probability,8d630cabd8b4daf6aa3bc6427e2fa2fa8b7a3be77916d1758a9167d507b47fe7,"In this section, we review some of the important definitions and theorems for probability. It would be helpful to refresh your memory on these concepts and do some practice.","Dalam bagian ini, kita meninjau beberapa definisi dan teorema penting dalam peluang. Sebaiknya Anda menyegarkan kembali pemahaman tentang konsep-konsep ini dan mengerjakan beberapa latihan.",translated
O006-PSU-001-S0019,O006-PSU-001,Lesson00,probability,a62f0dda957692c6e2e9bd5c92c48b4b346088435a9c748597ae172d73f6aee1,Def. 1 (Event),Definisi 1 (Kejadian),translated
O006-PSU-001-S0020,O006-PSU-001,Lesson00,probability,4cc8851f40746e9d6b5f2c50ab6e833e5d38fd90711e1221d97705d120589e6f, Let the outcome space (or sample space) be denoted as , Misalkan ruang hasil (atau ruang sampel) dinotasikan dengan ,translated
O006-PSU-001-S0021,O006-PSU-001,Lesson00,probability,fa3d6e2ce1ed53816d930b3d9777bf9fd9e85399746233f07952ea1f7e381513,. An ,. Sebuah ,translated
O006-PSU-001-S0022,O006-PSU-001,Lesson00,probability,b8e1f80bd70ae0784c7855a451731b745fddb67749d23f637be9082b75e9575b,event,kejadian,translated
O006-PSU-001-S0023,O006-PSU-001,Lesson00,probability,44fa0ef5cb0e498b1d0dc926a80498b91c9e81453b5119eba5ddd8a68c49c3e1," is subset of the sample space, Events are often denotes with capital letters, "," adalah himpunan bagian dari ruang sampel. Kejadian sering dinotasikan dengan huruf kapital, ",translated
O006-PSU-001-S0024,O006-PSU-001,Lesson00,probability,2e7405b26c3efd9215539c48aa2e898a138d096b6dba7e05ed0ad55ffa05f712,". Therefore, if ",". Oleh karena itu, jika ",translated
O006-PSU-001-S0025,O006-PSU-001,Lesson00,probability,e6fa2cdbe087d71fecc6c5b35fc5c7442a17d1548ae10c2b115c4b7e5876de27, is an event in , merupakan kejadian dalam ,translated
O006-PSU-001-S0026,O006-PSU-001,Lesson00,probability,6b6fbf17a9018a5a576852656b16aa6c3b28045346d91d28e02eb41e199eafce,", then ",", maka ",translated
O006-PSU-001-S0027,O006-PSU-001,Lesson00,probability,82b98e32cb6b825ff0de16fda1cd41f8f57f1e039c3dc6931167ef35d0ecaeb8,Def. 2 (Probability),Definisi 2 (Peluang),translated
O006-PSU-001-S0028,O006-PSU-001,Lesson00,probability,771e91121d2ebc68d27ba358ac8eae647dfa3133323a6f444793ad26c5af8ee5, Probability is a logical framework for quantifying uncertainty or randomness in a princled way. It is primarily use to explain the uncertainty or randomness in obtaining the current data., Peluang adalah kerangka logis untuk mengukur ketidakpastian atau keacakan secara berprinsip. Kerangka ini terutama digunakan untuk menjelaskan ketidakpastian atau keacakan dalam memperoleh data yang sedang diamati.,translated
O006-PSU-001-S0029,O006-PSU-001,Lesson00,probability,fad9beb31a1c3b30811d49a8749a9cfee4bd3ff435f2ccb168dfbbb7f0deafb5,Def. 3 (Mutually Exclusive Events),Definisi 3 (Kejadian Saling Lepas),translated
O006-PSU-001-S0030,O006-PSU-001,Lesson00,probability,90d5c4662616c3299bcf4dc0e99945f09ff921c30c220c03eafd4203ef38b915, Events , Kejadian ,translated
O006-PSU-001-S0031,O006-PSU-001,Lesson00,probability,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-001-S0032,O006-PSU-001,Lesson00,probability,7a8ae03ae892f683a09616b32cc06c1185db9368b4ed66d4d98ffcaf4ce1181d, are called , disebut ,translated
O006-PSU-001-S0033,O006-PSU-001,Lesson00,probability,6ccba40ef5253e20053c608f456eba1c0985ce5ce2d7c9dbe598a5c34853ae7e,mutually exclusive,saling lepas,translated
O006-PSU-001-S0034,O006-PSU-001,Lesson00,probability,0eeec5825598ae58e7dfc491e25c4304be9f82d83d110b5d1fb1630950bfd608, (or , (atau ,translated
O006-PSU-001-S0035,O006-PSU-001,Lesson00,probability,42a79594de3760a75d3f047e7f43839467eac1433049c267dda751cc7de5f11f,disjoint,tidak beririsan,translated
O006-PSU-001-S0036,O006-PSU-001,Lesson00,probability,b3c3c0ab4d8d607a328c4a57957414357de10a980d71211e49edf00a9d8b1a8e,) events if ,) jika ,translated
O006-PSU-001-S0037,O006-PSU-001,Lesson00,probability,69e29da555e9d505a7536e43723b20c7d5ccdd73ace4ad5b01e13264b228c027,Def. 4 (Conditional Probability),Definisi 4 (Peluang Bersyarat),translated
O006-PSU-001-S0038,O006-PSU-001,Lesson00,probability,1090922592b3a7318b02572cbbc5071538a2e8ddde27577fac314d75249a564c, The conditional probability of an event , Peluang bersyarat suatu kejadian ,translated
O006-PSU-001-S0039,O006-PSU-001,Lesson00,probability,888c54737c4f67ea78efb8040fad7e907fcda32b49851574e8c3ad2868ecf29d, given that an event , dengan syarat bahwa kejadian ,translated
O006-PSU-001-S0040,O006-PSU-001,Lesson00,probability,b3ec3fa171a959235a988c08788667cc0a2648004461760426e67e545d9ca4fe, has occurred is: , telah terjadi adalah: ,translated
O006-PSU-001-S0041,O006-PSU-001,Lesson00,probability,5f52bf1391ef50cda8d1697e65b58697195d3bb9887b3698298828320402658c, as long as , asalkan ,translated
O006-PSU-001-S0042,O006-PSU-001,Lesson00,probability,882309d2500a36a934cd9da4b98021e53b4b587a2a1d7a9bebf3ed77648096ec,Def. 5 (Independent Events),Definisi 5 (Kejadian Saling Bebas),translated
O006-PSU-001-S0043,O006-PSU-001,Lesson00,probability,90d5c4662616c3299bcf4dc0e99945f09ff921c30c220c03eafd4203ef38b915, Events , Kejadian ,translated
O006-PSU-001-S0044,O006-PSU-001,Lesson00,probability,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-001-S0045,O006-PSU-001,Lesson00,probability,eb6b8af8b1fa371db0f651f5340384cd52162093b0c86586a7413859ef3b1011, are , merupakan ,translated
O006-PSU-001-S0046,O006-PSU-001,Lesson00,probability,9472cd3cc1d61a114347818ef3f984cc2f936ac98182bf2695c2043ec9fa53f3,independent events,kejadian saling bebas,translated
O006-PSU-001-S0047,O006-PSU-001,Lesson00,probability,2d9393de2e836bdc8c9c7b7cf9d23a5de24176525fd52d77ec96bc6aa3e53288," if the occurrence of one of them does not affect the probability of the occurrence of the other. That is, two events are independent if either "," jika terjadinya salah satu kejadian tidak memengaruhi peluang terjadinya kejadian yang lain. Dengan kata lain, dua kejadian saling bebas jika salah satu dari ",translated
O006-PSU-001-S0048,O006-PSU-001,Lesson00,probability,bcff8db9b362b3beeee0737c9128abea86ad1e7a63ec7cf83ab02dce949c6fd9, provided that , dengan syarat ,translated
O006-PSU-001-S0049,O006-PSU-001,Lesson00,probability,cb423b68b1c5f85af4666c95e68bbdae7b1586c08fe4a5bc0e6188f3188cc0e8,. Events ,. Kejadian ,translated
O006-PSU-001-S0050,O006-PSU-001,Lesson00,probability,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-001-S0051,O006-PSU-001,Lesson00,probability,a099150e9ae62421c4abfd0cc2cce0880704b40dc98a1188cd6c4055ec831d2d, are independent events if and only if , merupakan kejadian saling bebas jika dan hanya jika ,translated
O006-PSU-001-S0052,O006-PSU-001,Lesson00,probability,b8543f801f310435d36c1a0d6cde89799fbfba49a11f80bd74583aa5dc18ac3f," Otherwise, "," Jika tidak, ",translated
O006-PSU-001-S0053,O006-PSU-001,Lesson00,probability,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-001-S0054,O006-PSU-001,Lesson00,probability,7a8ae03ae892f683a09616b32cc06c1185db9368b4ed66d4d98ffcaf4ce1181d, are called , disebut ,translated
O006-PSU-001-S0055,O006-PSU-001,Lesson00,probability,99d25d5460a55627d1b516749d74ace97c97b5d133abaa83be40b53e094f236d,dependent events,kejadian saling bergantung,translated
O006-PSU-001-S0056,O006-PSU-001,Lesson00,probability,12330ec0099904e7a990fec5ec0ade3d59ad1e1bc3599f2c13e5afc3d121ac4c,Theorem 1 (Bayes’ Theorem),Teorema 1 (Teorema Bayes),translated
O006-PSU-001-S0057,O006-PSU-001,Lesson00,probability,1bd1b550eb22174f954fcd79c78055c7483c6227c79fa5c446d42ac8a55d92ec, Let the , Misalkan ,translated
