segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-012-S0316,O006-PSU-012,Lesson11,solution-5,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-012-S0317,O006-PSU-012,Lesson11,solution-5,4876c71e1c42854df748a41a2c78d3a335f7941da73b2529a6755bc7aaa1e6c3,". In this case, ",". Dalam kasus ini, ",translated
O006-PSU-012-S0318,O006-PSU-012,Lesson11,solution-5,813af3be0ee4edf3e4762dbf4314f8a55ec6b235c0a5c6239dd5720952ae2cb2,", making ",", sehingga ",translated
O006-PSU-012-S0319,O006-PSU-012,Lesson11,solution-5,3cbc4c5a117989aaaed0b4ae64ddc59c41ebab2567d4b44376b13d7d9f687b5f,"To find the 90% credible interval, we need to find ","Untuk menentukan selang kredibel 90%, kita perlu menentukan ",translated
O006-PSU-012-S0320,O006-PSU-012,Lesson11,solution-5,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-012-S0321,O006-PSU-012,Lesson11,solution-5,d7984263ec632e6abee8c84c4d09eea5f42ffc559387b357f5200cc11902a3e5, such that, sedemikian sehingga,translated
O006-PSU-012-S0322,O006-PSU-012,Lesson11,solution-5,d26f263c1d47c0af74d8266a948ed0b6b24531f390489a026fbcfe5ab4617406,We can use R to help us find this interval. We can find the ,Kita dapat menggunakan R untuk membantu menentukan selang ini. Kita dapat mencari persentil ,translated
O006-PSU-012-S0323,O006-PSU-012,Lesson11,solution-5,f2fea10750debab1ae86cfca26402067327f5cfc0ba612621f47dfb312e869b7, percentile and the , dan persentil ,translated
O006-PSU-012-S0324,O006-PSU-012,Lesson11,solution-5,6ab8cfe57130fa2f4127335b0529f393704b30887d016982c8afeda4cf115ff9, of a beta distribution with parameters , dari distribusi beta dengan parameter ,translated
O006-PSU-012-S0325,O006-PSU-012,Lesson11,solution-5,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-012-S0326,O006-PSU-012,Lesson11,solution-5,feb036eab3e9e7da8d070e31e66472050094c2a0a6dcb4059083a0dc5581b408, by using the following commands., dengan menggunakan perintah berikut.,translated
O006-PSU-012-S0327,O006-PSU-012,Lesson11,solution-5,fec5a47c3098ffd513bc30c841ac39867ee1522392e20433142f9ffac5fafd8a,"Therefore, the 90% credible interval for ","Dengan demikian, selang kredibel 90% untuk ",translated
O006-PSU-012-S0328,O006-PSU-012,Lesson11,solution-5,3d9ced6ab9039f8e48737dc031b1218c86328f45cc3cc0a9a2317c42574c7a83,", given ",", dengan syarat ",translated
O006-PSU-012-S0329,O006-PSU-012,Lesson11,solution-5,413b7da94c02a9c678b182087c861326f74b8076e6a23a0148ac3f11aaaffae0,", is ",", adalah ",translated
O006-PSU-012-S0330,O006-PSU-012,Lesson11,summary,1ef08bdefdb2fba4d4db153a477421a071a38cbc62cabd95702139270855caf1, Summary, Ringkasan,translated
O006-PSU-012-S0331,O006-PSU-012,Lesson11,summary,20e23f5907732f13432c68f4dccd54ba0aaf1d5aaa54441050937459464e0515,"In this lesson, we shifted perspectives from frequentist to Bayesian thinking. While frequentist methods treat parameters as fixed but unknown values, Bayesian methods treat parameters as random variables with probability distributions. This shift allows us to incorporate prior beliefs and update them with data using Bayes’ Theorem.","Dalam pelajaran ini, kita beralih dari cara pandang frekuentis ke cara berpikir Bayesian. Meskipun metode frekuentis memperlakukan parameter sebagai nilai yang tetap tetapi tidak diketahui, metode Bayesian memperlakukan parameter sebagai peubah acak yang memiliki distribusi peluang. Pergeseran ini memungkinkan kita memasukkan keyakinan prior dan memperbaruinya dengan data menggunakan Teorema Bayes.",translated
O006-PSU-012-S0332,O006-PSU-012,Lesson11,summary,7b6c6ade0246d47d83513c5a52ba9c9b55c7a1bd749783a9dbbc1e98ed08322b,We started by understanding ,Kita memulai dengan memahami ,translated
O006-PSU-012-S0333,O006-PSU-012,Lesson11,summary,b8cf2f49997f32414a19eec821f0415662c1fc77b73f7a5d2445cb2acd8aa3f7,subjective probability,peluang subjektif,translated
O006-PSU-012-S0334,O006-PSU-012,Lesson11,summary,8629d5ee973aedd9a4f8226d45fc88e2130338ca6eb00e606422160c96753275,", where a Bayesian uses available information (like betting amounts on horses) to assign probabilities to uncertain events. Then we explored how Bayesians estimate parameters using a ",", yakni seorang statistisi Bayesian menggunakan informasi yang tersedia (seperti jumlah taruhan pada kuda) untuk menetapkan peluang bagi kejadian yang tidak pasti. Kemudian, kita menelaah cara statistisi Bayesian menduga parameter menggunakan suatu ",translated
O006-PSU-012-S0335,O006-PSU-012,Lesson11,summary,383ca78ffe9fe3110c58c4d2216e0f27895802777703708662937220bd1e547a,prior distribution,distribusi prior,translated
O006-PSU-012-S0336,O006-PSU-012,Lesson11,summary,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and , dan ,translated
O006-PSU-012-S0337,O006-PSU-012,Lesson11,summary,f7d11e18f3d131a54fddfc1f9ed2ed53ebc5b6fdc3e0d14146098a2a81cfa5e6,likelihood,fungsi kemungkinan,translated
O006-PSU-012-S0338,O006-PSU-012,Lesson11,summary,701b9ec4b061112c7358f1225a06645053e451faabaf82d36caf32d7534bf47a, to derive a , untuk memperoleh ,translated
O006-PSU-012-S0339,O006-PSU-012,Lesson11,summary,20567a2c361c86bb39f16e21921ef8ded63640e450e2d2d1191d32d02c1aed2b,posterior distribution,distribusi posterior,translated
O006-PSU-012-S0340,O006-PSU-012,Lesson11,summary,125a454e9273cd33456ab0524bc5709f0b2adf0e63885c46dbf3fce1aef6f68f,We also saw that Bayesian estimation often leads to posterior distributions with familiar forms—like a ,Kita juga melihat bahwa pendugaan Bayesian sering menghasilkan distribusi posterior dengan bentuk yang sudah dikenal—seperti ,translated
O006-PSU-012-S0341,O006-PSU-012,Lesson11,summary,372b10633a06c1bb85dd18e76ad67d1a1cad80ccd2b1cd320165e0c7bd10733c,beta distribution,distribusi beta,translated
O006-PSU-012-S0342,O006-PSU-012,Lesson11,summary,9e13f65c455ce1868be576a83f5a6048f263de75ce10bdd994920602ff717c00, for binomial data with a beta prior. A Bayesian point estimate depends on the chosen , untuk data binomial dengan prior beta. Nilai dugaan titik Bayes bergantung pada ,translated
O006-PSU-012-S0343,O006-PSU-012,Lesson11,summary,2f0b4053abf14cdb0fc79b1aa47ec5ca48c69ae34a57141092e731babe34d3d1,loss function,fungsi kerugian,translated
O006-PSU-012-S0344,O006-PSU-012,Lesson11,summary,087750db83dcd224437baca59b9d17d5ddff9095dd5c0de497fd9b60aeedbb9d,. If minimizing ,. Jika yang diminimumkan adalah ,translated
O006-PSU-012-S0345,O006-PSU-012,Lesson11,summary,87eec728f30347424daa120c4620129c841f9d0ec2d151dbd734a7014d4ac0ae,squared error,galat kuadrat,translated
O006-PSU-012-S0346,O006-PSU-012,Lesson11,summary,3d40a5e3dc27be9cb17a37b9c1017f68c577d7a113a5d64bc6acdc354c59c397,", the best estimate is the ",", dugaan terbaiknya adalah ",translated
O006-PSU-012-S0347,O006-PSU-012,Lesson11,summary,0c50926005191254f870ac4914c7ce484e47e4211550e3d5c4f352956139d3ca,posterior mean.,rataan posterior.,translated
O006-PSU-012-S0348,O006-PSU-012,Lesson11,summary,88a8e7a01c0c3ca6837e558e5868a08dd8c90fa78478ceecfbf7543053c87163,"This lesson introduced the Bayesian view of learning from data: combining prior beliefs with observed evidence to make probabilistic statements about unknown parameters. While this was just a glimpse into the Bayesian world, it showed how flexible and intuitive the approach can be.","Pelajaran ini memperkenalkan pandangan Bayesian tentang pembelajaran dari data: menggabungkan keyakinan prior dengan bukti yang diamati untuk membuat pernyataan probabilistik tentang parameter yang tidak diketahui. Walaupun ini baru sekilas tentang dunia Bayesian, pelajaran ini menunjukkan betapa fleksibel dan intuitifnya pendekatan tersebut.",translated
O006-PSU-012-S0349,O006-PSU-012,Lesson11,summary,f8f524ac84858a71ae59eade1128d7a281c2fc3a7f1d3975137e5c875022b277,Key Takeways:,Pokok-Pokok Penting:,translated
O006-PSU-012-S0350,O006-PSU-012,Lesson11,summary,3b65ba15e94885af7da9ff6380b85612cdfdd95bc90cc9caea779dc01ac06b7f,"Mathematically, if ","Secara matematis, jika ",translated
O006-PSU-012-S0351,O006-PSU-012,Lesson11,summary,b09fc79f90430506a7c78d3b71b39e9c8763ac5441b517f8c8a9b907422ecda8, is the parameter and , adalah parameter dan ,translated
O006-PSU-012-S0352,O006-PSU-012,Lesson11,summary,d740690e996ebe1839011ecf06858db32869dde0b03dac65bb17c4ba34ec5988," is the data, the posterior distribution is: "," adalah data, distribusi posteriornya adalah: ",translated
O006-PSU-012-S0353,O006-PSU-012,Lesson11,summary,7276f7946e697b66ffc95f119c758d75b370b793eb2fa9299b1c0167b3748677,Credible intervals,Selang kredibel,translated
O006-PSU-012-S0354,O006-PSU-012,Lesson11,summary,294a7e292d2bd9aa54d1ea6e809e517f90b67825f954f2653b76ee20c5463a0d,", which are Bayesian counterparts to confidence intervals, satisfies: ",", yang merupakan padanan Bayesian bagi selang kepercayaan, memenuhi: ",translated
